articleNo,articleName,tradeTypeName,dealOrWarrantPrc,rentPrc,floorInfo,area1,area2,direction,articleConfirmYmd,articleFeatureDesc,realtorName,realtorId
2535474222,더샵송도센텀하이브,월세,"1,500",120,중/29,131,62,북동향,20250701,센텀하이브. A1. 역세권. 첫입주. 복층구조. 시티뷰. 전입불가,푸른솔공인중개사사무소,pureunsol8200
2535046818,더샵송도센텀하이브,월세,"2,000",120,중/29,131,62,남서향,20250630,센텀신축 융무 2룸 전입가능 멋진호수뷰 더블역세권,센트로드강남공인중개사사무소,k8517500
2535047132,더샵송도센텀하이브,매매,"14억 6,180",,고/29,264,126,남서향,20250630,분양가매매협의가능 센텀펜트층첫입주 3룸 시티뷰 국제업무지구역세권,센트로드강남공인중개사사무소,k8517500
2535089723,더샵송도센텀하이브,매매,"4억 8,430",,중/29,131,62,남서향,20250630,국제업무지구역세권 송도센텀하이브 방2화2 복층 워터프론트뷰,센텀나이스공인중개사사무소,55mangaya
2533969435,더샵송도센텀하이브,매매,"4억 4,170",,19/29,133,63,남서향,20250624,더블역세권0   복층형투룸오피0   무피 0,대방호수공인중개사사무소,inn313313
2534051849,더샵송도센텀하이브,월세,"2,000",130,24/29,133,63,서향,20250624,"투룸복층, G타워커낼뷰, 4월말첫입주, 전입X",모두의공인중개사사무소,modoore1
2534131141,더샵송도센텀하이브,전세,"2억 7,000",,26/29,132,63,북서향,20250624,귀한전세0 멋진호수뷰0 생활권편리0 역세권0,대방호수공인중개사사무소,inn313313
2533970033,더샵송도센텀하이브,매매,"4억 1,990",,10/29,133,63,남향,20250624,탁트인호수뷰0  복층형0  풀에어컨0  인덕션0  첫입주0,대방호수공인중개사사무소,inn313313
2534017996,더샵송도센텀하이브,매매,4억 990,,10/29,131,62,남서향,20250624,,부동산중개공간,gonggan_songdo2
2534107070,더샵송도센텀하이브,월세,"2,000",130,16/29,131,62,남서향,20250624,2룸 복층구조. 남서향 호수뷰 사업자 생활권편리한 단지로 추천매물,송도이루다공인중개사사무소,ss7248787
2533956857,더샵송도센텀하이브,매매,"4억 3,011",,10/29,133,63,남향,20250624,"초급매,부가세환급,계약금포기, 남향, 복층구조의 뻥뷰",송도강남공인중개사사무소,knsd5736
2534047824,더샵송도센텀하이브,매매,4억 212,,25/29,130,62,북서향,20250624,분양가이하매도. 콜주세요,송도황금R부동산공인중개사사무소,heygirl00523
2534022690,더샵송도센텀하이브,월세,"2,000",120,13/29,133,63,남동향,20250624,전입가능 복층2룸 화장실2 역세권 생활권편리 ,부동산중개공간,gonggan_songdo2
2534052351,더샵송도센텀하이브,매매,"4억 3,011",,10/29,133,63,남서향,20250624,"계포,부포,남서향",모두의공인중개사사무소,modoore1
2534051502,더샵송도센텀하이브,월세,"3,000",140,17/29,128,61,북서향,20250624,전입가 투룸복층 첫입주 남서향,모두의공인중개사사무소,modoore1
2533953577,더샵송도센텀하이브,전세,3억,,28/29,133,63,남동향,20250624,"전입가능, 역세권, 센트럴파크근접,남동향",송도강남공인중개사사무소,knsd5736
2533837300,더샵송도센텀하이브,월세,"2,000",130,20/29,131,62,남서향,20250623,호수조망 보증금조정가능 빠른입주가능 조건 맞춰드려요 ,센텀하이브공인중개사사무소,r4424300
2533842159,더샵송도센텀하이브,월세,"1,000",120,19/29,131,62,북동향,20250623,사업자 시티뷰 보증금조정가능 빠른입주가능 조건 맞춰드려요 ,센텀하이브공인중개사사무소,r4424300
2533953066,더샵송도센텀하이브,월세,"2,000",140,28/29,133,63,남동향,20250624,"전입가능, 즉시입주가능, 무융, 남동향,역세권",송도강남공인중개사사무소,knsd5736
2533941469,더샵송도센텀하이브,전세,3억,,28/29,133,63,남동향,20250624,"융자 없음, 방 2개 화장실 2개, 넓은 수납 공간",송도에이스공인중개사사무소,ace760603
2533943714,더샵송도센텀하이브,월세,"2,000",140,27/29,136,64,남동향,20250624,"신축 첫 입주, 더블 역세권, 전입x",송도에이스공인중개사사무소,ace760603
2533875331,더샵송도센텀하이브,월세,"1,000",130,14/29,132,63,북서향,20250623,사업자 예쁜 시티조망 투룸 복층형 욕실2개 보증금조정가능,센텀하이브공인중개사사무소,r4424300
2533942947,더샵송도센텀하이브,월세,"2,000",150,27/29,136,64,남서향,20250624,"전입 가능, 햇살 좋은 남서, 막힘없는 바다 공원 전망",송도에이스공인중개사사무소,ace760603
2533943138,더샵송도센텀하이브,월세,"2,000",135,14/29,132,63,동향,20250624,"신축, 2룸, 초 역세권, 전입x",송도에이스공인중개사사무소,ace760603
2533835323,더샵송도센텀하이브,월세,"1,000",130,11/29,132,63,남서향,20250623,국제업무지구역 초 역세권 복층 오피스텔 워터프론트 방향으로 확트임,센텀나이스공인중개사사무소,55mangaya
2533861493,더샵송도센텀하이브,전세,"2억 8,000",,23/29,132,63,남동향,20250623,"센트럴파크뷰,복층,전입가능",송도의아침공인중개사사무소,avess4803
2533934873,더샵송도센텀하이브,매매,"4억 3,011",,10/29,133,63,남서향,20250624,"계약금 포기 , 부가세 반환, 환상적인 바다 전망",송도에이스공인중개사사무소,ace760603
2533876015,더샵송도센텀하이브,월세,"1억 1,000",40,19/29,131,62,남향,20250624,"역세권,복층오피스텔,2룸,화장실2,전입x,전세권설정가능",송도리더스공인중개사사무소,6620kissub
2533791880,더샵송도센텀하이브,월세,"1,300",110,15/29,131,62,북서향,20250623,사업자 빠른입주가능 조망좋은 투룸 복층형 욕실2개 보증금조정가능,센텀하이브공인중개사사무소,r4424300
2533942198,더샵송도센텀하이브,전세,3억,,16/29,131,62,남서향,20250624,"더블 역세권, 신축 입주, 환상적인 바다 전망",송도에이스공인중개사사무소,ace760603
2533941968,더샵송도센텀하이브,월세,"2,000",150,16/29,131,62,남서향,20250624,"더블 역세권, 신축 입주, 환상적인 바다 전망",송도에이스공인중개사사무소,ace760603
2533941654,더샵송도센텀하이브,전세,3억,,26/29,132,63,북동향,20250624,"센텀, 더블 역세권 신축 첫 입주",송도에이스공인중개사사무소,ace760603
2533935621,더샵송도센텀하이브,매매,"4억 9,590",,22/29,131,62,남서향,20250624,"무피, 역세권, 고층 막힘 없는 전망 ,가격 협상 대환영",송도에이스공인중개사사무소,ace760603
2533935184,더샵송도센텀하이브,매매,"4억 2,543",,10/29,131,62,남서향,20250624,"개인 매물, A1타입, 복층구조, 계포, 더블역세권 공원, 호수뷰",송도에이스공인중개사사무소,ace760603
2533935526,더샵송도센텀하이브,매매,"4억 3,900",,20/29,132,63,북서향,20250624,"더블 역세권, 무피, 부가세 반환",송도에이스공인중개사사무소,ace760603
2533789445,더샵송도센텀하이브,월세,"1,000",110,28/29,131,62,남서향,20250623,사업자 예쁜호수조망권 투룸 복층형 욕실2개 보증금조정가능,센텀하이브공인중개사사무소,r4424300
2533753838,더샵송도센텀하이브,월세,"1,000",130,11/29,132,63,남서향,20250623,전입가능 호수조망 투룸 복층형 욕실2개 보증금조정가능,센텀하이브공인중개사사무소,r4424300
2533646775,더샵송도센텀하이브,월세,"2,000",135,14/29,132,63,북동향,20250623,"사업자,뻥뷰,복층투룸",넘버원공인중개사사무소,woosunmin2901
2533632206,더샵송도센텀하이브,월세,"2,000",130,18/29,133,63,북동향,20250623,19p 전입가능 복층 신축오피스텔,송도대박공인중개사사무소,daebak7373
2533603570,더샵송도센텀하이브,월세,"2,000",150,16/29,133,63,남동향,20250623,"첫입주, 전입불가, 트리플역세권단지, 편리한상권",에이원공인중개사사무소,aone8222
2533607304,더샵송도센텀하이브,월세,"2,000",120,21/29,136,64,북서향,20250623,"입주협의, 전입가능, 트리플역세권단지, 첫입주",에이원공인중개사사무소,aone8222
2533597096,더샵송도센텀하이브,매매,"4억 2,402",,25/29,133,63,남동향,20250623,"계포, 부포, 역세권 신축첫입주 방2화2 복층 워터프론트뷰",센텀나이스공인중개사사무소,55mangaya
2533597158,더샵송도센텀하이브,월세,"2,000",150,27/29,133,63,북동향,20250623,역세권 신축첫입주 방2화2 복층 풀에어컨 공기청정기 인덕션,센텀나이스공인중개사사무소,55mangaya
2533678729,더샵송도센텀하이브,월세,"2,000",140,27/29,133,63,남서향,20250623,전입가능해요,송도단지내부동산공인중개사사무소,m8325949
2533741642,더샵송도센텀하이브,월세,"1,000",130,12/29,133,63,북동향,20250623,전입가능 고층 시티뷰 투룸 복층형 욕실2개 보증금조정가능,센텀하이브공인중개사사무소,r4424300
2533722966,더샵송도센텀하이브,월세,"1,000",120,10/29,133,63,북동향,20250623,고층 시티뷰 투룸 복층형 욕실2개 보증금조정가능,센텀하이브공인중개사사무소,r4424300
2533746196,더샵송도센텀하이브,월세,"1,000",130,16/29,133,63,북동향,20250623,전입가능 고층 시티뷰 투룸 복층형 욕실2개 보증금조정가능,센텀하이브공인중개사사무소,r4424300
2533784846,더샵송도센텀하이브,월세,"1,000",130,23/29,132,63,북동향,20250623,I 부가세별도 I 전입X I 시티뷰 I 이쁜다락방 I,송도태평양공인중개사사무소,p8316965
2533648807,더샵송도센텀하이브,월세,"2,000",120,11/29,132,63,남동향,20250623,"잔금완료,즉시입주가능,전입불가,일임사.,복층,수납공간많음,역세권신축첫입주",송도이지공인중개사사무소,songdoeasy
2533603650,더샵송도센텀하이브,매매,"4억 4,847",,23/29,132,63,남서향,20250623,"계포,부포,환상적인 호수뷰, 국제업무지구역, 방2, 화장실2, ",에이원공인중개사사무소,aone8222
2533730962,더샵송도센텀하이브,전세,3억,,28/29,133,63,남동향,20250623,역세권 신축첫입주 무융 방2화2 풀에어컨 센트럴파크뷰,센텀나이스공인중개사사무소,55mangaya
2533720841,더샵송도센텀하이브,월세,"1,000",130,19/29,131,62,남동향,20250623,전입가능 투룸 복층형 욕실2개 보증금조정가능,센텀하이브공인중개사사무소,r4424300
2533783878,더샵송도센텀하이브,월세,"2,000",130,17/29,132,63,남향,20250623,I 전입X I 부가세별도 I 확트인뷰 I 방2 I 다락방 I,송도태평양공인중개사사무소,p8316965
2533607377,더샵송도센텀하이브,월세,"1,000",130,18/29,133,63,북동향,20250623,"첫입주, 막히지않은 시티뷰, 저렴한 호실, 전입불가, 부별X 협의가능 ",에이원공인중개사사무소,aone8222
2533744926,더샵송도센텀하이브,월세,"2,000",120,11/29,132,63,남동향,20250623,"전면 시티뷰, 전입불가, 잔금완료,부가세별도",윤슬공인중개사사무소,iisuk6211
2533593233,더샵송도센텀하이브,전세,3억,,16/29,131,62,남서향,20250623,국제업무지구역 신축엇입주 복층 워터프론트뷰 전입안됨 ,센텀나이스공인중개사사무소,55mangaya
2533593122,더샵송도센텀하이브,매매,"13억 2,030",,29/29,261,124,북동향,20250623,,센텀나이스공인중개사사무소,55mangaya
2535121183,더샵송도센텀하이브,매매,"3억 9,258",,중/29,136,64,북서향,20250630,단단. 계약금포기 복층2룸 신축첫입주 조정협의가능,단단(834-4500)공인중개사사무소,dandan8344500
2535083441,더샵송도센텀하이브,월세,"2,000",130,고/29,132,63,북동향,20250630,"국제업무지구역 역세권,방2개, 욕실2개, 넓은 복층",꿈나무부동산공인중개사사무소,a7134008
2535155398,더샵송도센텀하이브,월세,"2,000",140,중/29,133,63,남동향,20250630,단단우리집 전입가능 신축첫입주 역세권 생활편의굿,단단(834-4500)공인중개사사무소,dandan8344500
2535015721,더샵송도센텀하이브,월세,"1,000",120,중/29,132,63,북향,20250630,"o대로변시티뷰o , 더블역세권, 부별, 복층형투룸",힐스카이공인중개사사무소,sonhag1365
2535101626,더샵송도센텀하이브,월세,"2,000",120,고/29,136,64,북향,20250630,단단. 신축복층 첫입주 전입불가 역세권 살고싶은 집 ,단단(834-4500)공인중개사사무소,dandan8344500
2535748688,더샵송도센텀하이브,월세,"2,000",150,27/29,133,63,북동향,20250703,단기가능 전입가능 멋진뷰,부자 공인중개사사무소,
2533759413,더샵송도센텀하이브,매매,"4억 4,847",,23/29,132,63,남향,20250623,"계포 부포 추가 역세권 고층 공원과호수뷰 복층구조. 투자,실입주",송도이루다공인중개사사무소,ss7248787
2533726814,더샵송도센텀하이브,전세,"2억 7,000",,26/29,132,63,남서향,20250623,"무융, 호수뷰, 복층, 방2화2,신혼부부추천,조정가",부동산다름공인중개사사무소,7kbj169
2533811016,더샵송도센텀하이브,월세,"1,000",135,26/29,132,63,남동향,20250623,"o사이다o 냉장고, 커텐, 줄눈 설치해드림, 전입 가능, 수납공간",송도사이다공인중개사사무소,infor7979
2533830592,더샵송도센텀하이브,매매,"3억 9,146",,16/29,131,62,서향,20250623,"호수뷰, 역세권 ,2룸복층, 부가세환급조건,계약금포기",보람부동산공인중개사사무소,boramreal
2533836672,더샵송도센텀하이브,매매,"3억 9,945",,10/29,133,63,남서향,20250623,"급매.계약금 포기,부가세 포기.복층.워터프론트 뷰",송도온공인중개사사무소,r8317789
2533710322,더샵송도센텀하이브,월세,"2,000",120,11/29,132,63,남동향,20250623,복층 2룸 트인뷰 사업자 역세권단지 첫입주 추천매물,송도이루다공인중개사사무소,ss7248787
2533803952,더샵송도센텀하이브,월세,"2,000",130,15/29,136,64,남향,20250623,"o사이다o 복층, 침실2,욕실2, 부가세 별도, 수납공간 아주 많음",송도사이다공인중개사사무소,infor7979
2533831161,더샵송도센텀하이브,월세,"2,000",130,16/29,131,62,서향,20250623,"역세권 호수뷰,2룸복층,부가세별도 전입불가",보람부동산공인중개사사무소,boramreal
